project_ID,NOEH
1860301,0
1860382,0
1860397,0
1860408,0
1860506,0
1860557,0
1860581,0
1860582,0
1860599,0
1860612,0
1860696,0
1860801,0
1860854,0
1860860,0
1860894,0
1860944,0
1861160,0
1861167,0
1861208,0
1861219,0
1861239,0
1861245,0
1861279,0
1861322,0
1861326,1
1861471,0
1861495,0
1861539,0
1861595,0
1861600,0
1861654,0
1861661,0
1861742,0
1861755,0
1861757,0
1861766,0
1861809,0
1861825,0
1861837,0
1861927,0
1861963,0
1862040,0
1862060,0
1862065,0
1862094,0
1862108,0
1862123,0
1862149,0
1862181,0
1862255,0
1862266,0
1862281,0
1862317,0
1862324,0
1862339,0
1862371,0
1862372,0
1862374,0
1862376,0
1862382,0
1862388,0
1862396,0
1862405,0
1862414,0
1862416,0
1862417,0
1862420,0
1862422,0
1862424,0
1862430,0
1862432,0
1862440,0
1862447,0
1862452,0
1862455,0
1862457,0
1862458,0
1862459,0
1862460,0
1862486,0
1862488,0
1862507,0
1862510,0
1862511,0
1862535,0
1862536,0
1862538,0
1862542,0
1862547,0
1862548,0
1862551,0
1862556,0
1862557,0
1862582,0
1862583,0
1862584,0
1862585,0
1862586,0
1862589,0
1862590,0
1862591,0
1862593,0
1862594,0
1862598,0
1862599,0
1862600,0
1862602,0
1862603,0
1862672,0
1862711,0
1862717,0
1862718,0
1862749,0
1862752,0
1862767,0
1862778,0
1862787,0
1862866,0
1862901,0
1862909,0
1862927,0
1862997,0
1862999,0
1863017,0
1863078,0
1863081,0
1863096,0
1863125,0
1863130,0
1863145,0
1863157,0
1863178,0
1863207,0
1863257,0
1863276,0
1863277,0
1863308,0
1863324,0
1863356,0
1863421,0
1863428,0
1863452,0
1863482,0
1863500,0
1863504,0
1863516,0
1863589,0
1863612,0
1863659,0
1863711,0
1863846,0
1863871,0
1863897,0
1863907,0
1863970,0
1864067,0
1864216,0
1864222,0
1864270,0
1864347,0
1864365,0
1864402,0
1864432,0
1864557,0
1864608,0
1864626,0
1864632,0
1864652,0
1864662,0
1864664,0
1864704,0
1864740,0
1864755,0
1864759,0
1864827,0
1864828,0
1864830,0
1864835,0
1864845,0
1864860,0
1864876,0
1864880,0
1864903,0
1864928,0
1864937,0
1865020,0
1865084,0
1865093,0
1865112,0
1865123,0
1865132,0
1865158,0
1865164,0
1865184,0
1865223,0
1865238,0
1865256,0
1865288,0
1865299,0
1865302,0
1865398,0
1865435,0
1865456,0
1865592,0
1865633,0
1865677,0
1865730,0
1865731,0
1865734,0
1865740,0
1865741,0
1865742,0
1865745,0
1865746,0
1865750,0
1865759,0
1865762,0
1865763,0
1865764,0
1865770,0
1865774,0
1865776,0
1865780,0
1865783,0
1865784,0
1865799,0
1865808,0
1865813,0
1865823,0
1865826,0
1865833,0
1865907,0
1865977,0
1866088,0
1866089,0
1866099,0
1866204,0
1866239,0
1866252,0
1866272,0
1866284,0
1866385,0
1866505,0
1866515,0
1866616,0
1866630,0
1866661,0
1866695,0
1866729,0
1866779,0
1866784,0
1866792,0
1866794,0
1866904,0
1866949,0
1866977,0
1867012,0
1867130,0
1867280,0
1867320,0
1867341,0
1867353,0
1867366,0
1867398,0
1867407,0
1867567,0
1867577,0
1867587,0
1867591,0
1867660,0
1867709,0
1867730,0
1867754,0
1867775,0
1867830,0
1867848,0
1867948,0
1867970,2
1867975,0
1868036,0
1868045,0
1868046,2
1868047,1
1868048,0
1868050,1
1868092,1
1868187,0
1868236,0
1868318,0
1868330,0
1868347,0
1868359,0
1868462,0
1868501,0
1868544,0
1868545,0
1868546,0
1868553,0
1868558,0
1868561,0
1868566,0
1868571,0
1868576,0
1868587,0
1868590,0
1868595,0
1868599,0
1868601,0
1868604,0
1868612,0
1868615,0
1868622,0
1868628,0
1868635,0
1868646,0
1868647,0
1868653,0
1868656,0
1868663,0
1868672,0
1868682,0
1868689,0
1868695,0
1868702,0
1868707,0
1868711,0
1868717,0
1868718,0
1868719,0
1868725,0
1868735,0
1868742,0
1868745,0
1868746,0
1868752,0
1868753,0
1868755,0
1868756,0
1868757,0
1868758,0
1868761,0
1868763,0
1868765,0
1868770,0
1868800,0
1868811,0
1868830,0
1868906,0
1868952,0
1869013,0
1869020,0
1869095,0
1869116,0
1869161,0
1869184,0
1869309,0
1869348,0
1869380,0
1869395,0
1869399,0
1869427,0
1869484,2
1869503,0
1869533,0
1869536,0
1869541,0
1869576,0
1869592,0
1869605,0
1869676,0
1869732,0
1869770,0
1869813,0
1869830,0
1869863,0
1869898,0
1869966,0
1869990,0
1870042,0
1870091,0
1870093,0
1870118,0
1870175,0
1870209,0
1870213,0
1870225,0
1870229,0
1870240,0
1870291,0
1870319,0
1870481,0
1870511,0
1870651,0
1870687,0
1870703,0
1870711,0
1870739,0
1870751,1
1870789,0
1870795,0
1870809,0
1870908,0
1870943,0
1870966,0
1870991,0
1871034,0
1871042,0
1871053,0
1871067,0
1871111,0
1871180,0
1871209,0
1871242,0
1871253,0
1871265,0
1871266,0
1871270,0
1871275,0
1871278,0
1871284,0
1871290,0
1871295,0
1871298,0
1871315,0
1871361,0
1871397,0
1871406,0
1871408,0
1871431,0
1871485,0
1871497,0
1871595,0
1871644,0
1871693,0
1871711,0
1871875,3
1871961,0
1871979,0
1871982,0
1871998,0
1872050,0
1872080,0
1872094,0
1872095,0
1872099,0
1872102,0
1872104,0
1872105,0
1872110,0
1872114,0
1872115,0
1872116,0
1872118,0
1872119,0
1872123,0
1872130,0
1872142,0
1872158,0
1872163,0
1872165,0
1872174,0
1872182,0
1872183,0
1872184,0
1872188,0
1872189,0
1872208,0
1872218,0
1872238,0
1872242,0
1872245,0
1872253,0
1872256,0
1872293,0
1872346,0
1872379,0
1872447,0
1872478,0
1872486,0
1872489,0
1872516,0
1872566,0
1872578,0
1872610,0
1872618,0
1872652,0
1872702,0
1872786,0
1872795,0
1872797,0
1872805,0
1872828,0
1872829,0
1872888,0
1872923,0
1872941,0
1872973,0
1872990,0
1872993,0
1873016,0
1873054,0
1873105,0
1873133,0
1873134,0
1873135,0
1873144,0
1873147,0
1873149,0
1873152,0
1873160,0
1873163,0
1873166,0
1873176,0
1873180,0
1873186,0
1873189,0
1873257,0
1873271,0
1873288,0
1873352,0
1873361,0
1873398,0
1873432,0
1873446,0
1873448,0
1873457,0
1873458,0
1873461,0
1873470,0
1873505,0
1873517,0
1873537,0
1873554,0
1873567,0
1873656,0
1873788,0
1873837,0
1873856,0
1873894,0
1873996,0
1874012,0
1874040,0
1874084,0
1874164,0
1874180,0
1874216,0
1874233,0
1874243,0
1874321,0
1874373,0
1874384,0
1874422,0
1874497,0
1874536,0
1874556,0
1874581,29
1874679,0
1874737,0
1874808,0
1875214,0
1875270,0
1875318,0
1875398,0
1875403,0
1875414,0
1875417,0
1875520,0
1875572,0
1875579,0
1875581,0
1875582,0
1875588,0
1875604,0
1875605,0
1875625,0
1875632,0
1875640,0
1875646,0
1875658,0
1875659,0
1875679,0
1875686,0
1875689,0
1875698,0
1875709,0
1875721,0
1875724,0
1875729,0
1875740,0
1875744,0
1875749,0
1875756,0
1875759,0
1875775,0
1875783,0
1875785,0
1875792,0
1875800,0
1875809,0
1875822,0
1875828,0
1875832,0
1875835,0
1875854,0
1875859,0
1875871,0
1875873,0
1875875,0
1875876,0
1875877,0
1875878,0
1875879,0
1875880,0
1875881,0
1875884,0
1875885,0
1875886,0
1875978,0
1876004,0
1876067,0
1876104,0
1876145,0
1876146,0
1876189,25
1876230,0
1876242,0
1876317,1
1876436,0
1876438,0
1876491,0
1876530,0
1876578,0
1876596,0
1876597,0
1876683,0
1876690,0
1876748,0
1876768,0
1876774,0
1876795,0
1876864,0
1876971,0
1876991,0
1877011,0
1877049,0
1877058,0
1877065,0
1877076,0
1877103,0
1877107,0
1877177,0
1877205,0
1877224,0
1877233,0
1877238,24
1877275,0
1877334,0
1877358,0
1877423,0
1877440,0
1877469,0
1877479,0
1877488,0
1877489,0
1877522,0
1877533,0
1877544,0
1877549,0
1877594,0
1877603,0
1877706,0
1877744,0
1877789,0
1877797,0
1877901,0
1877919,0
1878008,0
1878079,0
1878099,0
1878124,0
1878125,0
1878157,0
1878195,0
1878257,0
1878304,0
1878370,0
1878398,3
1878509,0
1878515,0
1878548,0
1878589,0
1878648,0
1878668,0
1878677,0
1878681,1
1878761,0
1878769,0
1878770,0
1878772,0
1878782,0
1878786,0
1878799,0
1878800,0
1878804,0
1878818,0
1878821,0
1878873,0
1878932,0
1878935,0
1878946,0
1878950,0
1878958,0
1878967,0
1878996,0
1879057,0
1879061,0
1879102,0
1879145,0
1879160,0
1879182,0
1879255,0
1879286,0
1879297,0
1879311,0
1879337,0
1879395,0
1879405,0
1879425,0
1879460,0
1879470,0
1879490,0
1879545,0
1879563,0
1879620,0
1879632,0
1879713,0
1879727,0
1879748,0
1879791,0
1879796,0
1879798,0
1879800,0
1879809,0
1879811,0
1879813,0
1879820,0
1879822,0
1879835,0
1879838,0
1879841,0
1879850,0
1879861,0
1879866,0
1879867,0
1879869,0
1879871,0
1879873,0
1879875,0
1879876,0
1879894,0
1879897,0
1879901,0
1879922,0
1879926,0
1879992,0
1880057,0
1880218,0
1880230,0
1880235,0
1880250,0
1880251,0
1880272,0
1880281,0
1880331,0
1880359,0
1880483,0
1880531,0
1880561,0
1880575,0
1880599,0
1880610,0
1880620,0
1880629,0
1880674,0
1880746,0
1880777,0
1880797,0
1880953,0
1880979,0
1881021,0
1881053,0
1881072,0
1881104,0
1881129,0
1881166,0
1881174,0
1881185,0
1881227,0
1881239,0
1881387,0
1881407,0
1881417,0
1881529,0
1881571,0
1881650,0
1881693,0
1881747,0
1881752,0
1881827,3
1881853,0
1881927,0
1881989,0
1882002,0
1882008,0
1882014,0
1882031,0
1882032,0
1882040,0
1882096,0
1882200,0
1882205,0
1882282,0
1882311,0
1882403,0
1882441,0
1882473,0
1882490,0
1882549,0
1882645,0
1882662,0
1882664,0
1882763,0
1882771,0
1882876,0
1882933,0
1882950,0
1882979,0
1883008,0
1883054,0
1883145,0
1883292,0
1883294,0
1883295,0
1883296,0
1883301,0
1883304,0
1883316,0
1883321,0
1883342,0
1883344,0
1883346,0
1883348,0
1883350,0
1883359,0
1883363,0
1883372,0
1883387,0
1883390,0
1883391,0
1883394,0
1883395,0
1883413,0
1883415,0
1883422,0
1883427,0
1883450,0
1883474,0
1883479,0
1883480,0
1883485,0
1883486,0
1883489,0
1883491,0
1883493,0
1883496,0
1883499,0
1883506,0
1883508,0
1883509,0
1883513,0
1883518,0
1883519,0
1883525,0
1883542,0
1883550,0
1883553,0
1883556,0
1883557,0
1883558,0
1883560,0
1883562,0
1883564,0
1883565,0
1883566,0
1883567,0
1883568,0
1883570,0
1883571,0
1883573,0
1883574,0
1883582,0
1883694,0
1883731,0
1883760,0
1883809,0
1883843,0
1883880,0
1883900,0
1883942,0
1884105,0
1884137,0
1884157,0
1884164,0
1884170,0
1884250,0
1884253,0
1884283,0
1884295,0
1884302,0
1884410,0
1884432,0
1884437,0
1884475,0
1884498,0
1884507,0
1884662,0
1884751,0
1884752,0
1884760,0
1884780,0
1884863,0
1884883,0
1884957,0
1884961,0
1885001,0
1885020,0
1885129,0
1885206,0
1885210,0
1885218,0
1885257,0
1885278,0
1885281,0
1885338,0
1885429,0
1885525,0
1885539,0
1885617,0
1885772,0
1885800,0
1885927,0
1885970,0
1886046,0
1886062,0
1886145,0
1886165,0
1886177,0
1886194,0
1886236,0
1886253,0
1886256,0
1886277,0
1886282,0
1886290,0
1886305,0
1886335,0
1886357,0
1886361,0
1886371,0
1886389,0
1886412,0
1886422,0
1886494,0
1886536,0
1886606,0
1886645,0
1886653,0
1886660,0
1886662,0
1886710,0
1886724,0
1886726,0
1886746,0
1886749,0
1886773,0
1886798,0
1886829,0
1886841,0
1886848,0
1886850,0
1886876,0
1886887,0
1886902,0
1887040,29
1887045,0
1887065,0
1887107,0
1887152,0
1887173,0
1887185,0
1887197,0
1887234,0
1887244,0
1887248,0
1887253,0
1887256,0
1887268,0
1887294,0
1887302,0
1887370,0
1887436,0
1887438,0
1887565,0
1887569,0
1887573,0
1887576,2
1887587,0
1887645,0
1887699,0
1887751,0
1887762,0
1887785,0
1887800,0
1887803,0
1887829,0
1887856,0
1887891,0
1888077,1
1888100,0
1888220,0
1888256,0
1888329,0
1888332,0
1888430,0
1888476,0
1888492,0
1888581,0
1888586,0
1888603,0
1888691,0
1888702,0
1888718,0
1888763,0
1888783,0
1888795,0
1888839,0
1888847,0
1888859,0
1888893,0
1888928,0
1888938,0
1888956,0
1889021,0
1889036,0
1889061,0
1889108,0
1889305,0
1889355,0
1889371,0
1889427,0
1889440,0
1889446,0
1889482,0
1889516,1
1889530,0
1889675,0
1889786,0
1889917,0
1889919,0
1889920,0
1890098,0
1890130,0
1890182,0
1890195,0
1890255,0
1890337,0
1890341,0
1890369,1
1890390,0
1890444,0
1890560,0
1890574,0
1890586,0
1890626,0
1890661,0
1890695,0
1890788,1
1890826,3
1890872,0
1890882,0
1890895,0
1890900,0
1890901,0
1890959,0
1891028,0
1891158,0
1891214,0
1891236,0
1891261,0
1891289,0
1891386,29
1891388,0
1891420,0
1891466,0
1891618,0
1891719,0
1891730,0
1891753,0
1891819,0
1891863,0
1891941,0
1891959,0
1891993,0
1892003,0
1892090,0
1892201,0
1892248,0
1892272,0
1892274,0
1892312,0
1892364,0
1892373,0
1892435,0
1892449,0
1892461,0
1892483,0
1892507,0
1892520,0
1892530,0
1892539,0
1892543,0
1892551,0
1892556,0
1892576,0
1892592,0
1892621,0
1892623,0
1892662,0
1892701,0
1892728,0
1892797,0
1892808,0
1892820,0
1892907,0
1892912,0
1893015,0
1893059,0
1893072,0
1893078,0
1893084,0
1893113,0
1893207,0
1893211,0
1893235,0
1893296,0
1893325,0
1893354,0
1893441,0
1893457,0
1893482,0
1893503,0
1893663,0
1893697,0
1893724,0
1893753,0
1893837,0
1893875,0
1893998,0
1894042,0
1894068,0
1894154,0
1894231,0
1894282,0
1894372,0
1894383,0
1894419,2
1894475,0
1894514,0
1894517,0
1894530,0
1894534,0
1894538,0
1894545,0
1894573,0
1894716,0
1894721,0
1894781,0
1894801,0
1894886,0
1894909,0
1894925,0
1894933,0
1894951,0
1894959,0
1894985,0
1894998,0
1895026,0
1895031,0
1895055,0
1895063,0
1895075,0
1895091,3
1895094,0
1895095,0
1895103,0
1895265,0
1895280,0
1895339,0
1895340,0
1895348,0
1895355,0
1895377,0
1895407,0
1895424,0
1895443,0
1895462,0
1895473,0
1895503,0
1895513,0
1895524,0
1895530,0
1895552,0
1895630,0
1895632,0
1895644,0
1895652,0
1895674,0
1895688,0
1895718,0
1895745,0
1895757,0
1895771,0
1895779,0
1895799,0
1895802,0
1895827,0
1895828,0
1895849,0
1895867,0
1895881,0
1895890,0
1895897,0
1895904,0
1896007,0
1896008,0
1896024,0
1896086,0
1896087,0
1896094,0
1896122,0
1896224,5
1896266,0
1896282,0
1896307,0
1896374,0
1896398,0
1896423,0
1896446,1
1896473,0
1896479,0
1896502,0
1896544,0
1896671,0
1896680,0
1896707,0
1896740,0
1896774,0
1896831,0
1896915,0
1896922,0
1896927,0
1896937,0
1896951,0
1897004,0
1897043,0
1897072,0
1897073,0
1897075,0
1897150,0
1897215,0
1897250,0
1897265,0
1897285,0
1897324,0
1897386,0
1897446,0
1897477,2
1897488,0
1897691,0
1897692,0
1897711,0
1897826,0
1897894,0
1898014,0
1898055,0
1898067,0
1898074,0
1898080,0
1898082,0
1898099,0
1898101,0
1898107,0
1898125,0
1898150,0
1898157,0
1898166,0
1898170,0
1898186,0
1898208,0
1898289,0
1898352,0
1898451,0
1898469,0
1898507,0
1898514,25
1898643,0
1898651,0
1898654,0
1898952,0
1898960,0
1898965,0
1898995,0
1899062,0
1899086,0
1899144,0
1899200,0
1899227,0
1899287,0
1899314,0
1899337,0
1899340,0
1899342,0
1899343,0
1899350,0
1899361,0
1899366,0
1899408,0
1899409,0
1899411,0
1899417,0
1899420,0
1899426,0
1899435,0
1899436,0
1899440,0
1899447,0
1899486,0
1899489,0
1899496,0
1899498,0
1899499,0
1899500,0
1899527,0
1899530,0
1899540,0
1899555,0
1899564,0
1899589,0
1899593,0
1899599,0
1899604,0
1899614,0
1899615,0
1899617,0
1899621,0
1899625,0
1899626,0
1899658,0
1899660,0
1899661,0
1899663,0
1899665,0
1899666,0
1899667,0
1899668,0
1899669,0
1899670,0
1899672,0
1899673,0
1899674,0
1899676,0
1899678,0
1899805,0
1899839,0
1899890,0
1899986,0
1900007,0
1900110,0
1900149,0
1900260,0
1900307,0
1900412,0
1900416,0
1900457,0
1900541,0
1900553,0
1900562,0
1900610,0
1900737,0
1900883,0
1900890,0
1901095,0
1901127,0
1901264,0
1901301,0
1901371,0
1901390,0
1901442,0
1901449,0
1901457,0
1901498,0
1901499,0
1901542,0
1901567,0
1901616,0
1901652,0
1901658,0
1901719,0
1901734,0
1901825,0
1901843,0
1901864,0
1901926,0
1901932,0
1901963,0
1901984,0
1902013,0
1902021,1
1902062,0
1902177,0
1902185,0
1902321,0
1902323,0
1902363,0
1902395,0
1902396,0
1902398,0
1902399,0
1902400,0
1902415,0
1902417,0
1902419,0
1902420,0
1902430,0
1902432,0
1902518,0
1902527,0
1902552,0
1902555,0
1902557,0
1902561,0
1902562,0
1902563,0
1902564,0
1902566,0
1902568,0
1902570,0
1902572,0
1902573,0
1902574,0
1902642,0
1902660,0
1902674,0
1902708,0
1902784,0
1902792,0
1902855,0
1902882,0
1902897,0
1902919,0
1902954,0
1903129,0
1903155,0
1903197,0
1903229,0
1903237,0
1903275,0
1903340,0
1903345,0
1903346,0
1903352,0
1903353,0
1903355,0
1903360,0
1903393,0
1903400,0
1903403,0
1903420,0
1903422,0
1903423,0
1903424,0
1903425,0
1903429,0
1903430,0
1903440,0
1903446,0
1903470,0
1903481,0
1903612,0
1903710,0
1903724,0
1903730,0
1903795,0
1903820,0
1903886,0
1903911,0
1903921,0
1903957,0
1904008,0
1904021,0
1904135,0
1904136,0
1904168,0
1904169,0
1904171,0
1904243,0
1904389,0
1904392,0
1904480,0
1904531,0
1904683,1
1904705,0
1904783,0
1904876,0
1904956,0
1904964,0
1905023,0
1905083,0
1905163,0
1905168,0
1905175,0
1905181,0
1905206,0
1905281,0
1905293,0
1905419,0
1905423,0
1905460,0
1905485,0
1905495,0
1905562,0
1905676,0
1905694,0
1905703,0
1905817,0
1905845,0
1905861,0
1905869,0
1905882,0
1905916,0
1906058,0
1906084,0
1906151,0
1906291,0
1906329,0
1906471,0
1906562,0
1906568,0
1906662,0
1906708,0
1906723,0
1906761,0
1906793,0
1906835,0
1906851,0
1906877,0
1906910,0
1906926,0
1906973,0
1906978,0
1907034,0
1907100,0
1907214,0
1907220,0
1907225,0
1907296,0
1907308,0
1907398,0
1907467,0
1907470,0
1907472,0
1907476,0
1907487,1
1907512,0
1907542,1
1907557,0
1907560,0
1907646,0
1907769,0
1907837,0
1907924,0
1907936,0
1907963,0
1907978,0
1908062,0
1908099,0
1908117,0
1908118,0
1908148,0
1908204,0
1908225,0
1908240,0
1908248,0
1908266,0
1908268,0
1908297,0
1908308,4
1908326,0
1908333,0
1908341,0
1908353,0
1908374,0
1908385,1
1908396,0
1908470,0
1908480,0
1908487,0
1908494,0
1908522,0
1908570,0
1908633,0
1908646,0
1908657,0
1908686,0
1908728,0
1908735,0
1908800,0
1908823,0
1908995,0
1909028,0
1909098,0
1909203,0
1909208,0
1909215,0
1909239,0
1909270,0
1909281,0
1909333,0
1909336,0
1909353,0
1909453,0
1909457,0
1909489,0
1909507,0
1909560,0
1909575,0
1909680,2
1909759,0
1909851,0
1909859,0
1909875,0
1909994,0
1910002,0
1910025,0
1910064,0
1910137,0
1910212,0
1910214,0
1910342,0
1910354,0
1910451,0
1910499,0
1910528,0
1910672,0
1910732,0
1910771,0
1910825,0
1910939,0
1911024,0
1911072,0
1911094,0
1911284,0
1911329,0
1911338,0
1911382,0
1911445,0
1911494,0
1911528,1
1911586,0
1911596,0
1911614,0
1911615,9
1911616,0
1911895,0
1911921,0
1911942,0
1912004,0
1912009,0
1912185,0
1912226,0
1912309,0
1912315,0
1912398,0
1912410,0
1912472,0
1912497,0
1912535,0
1912540,0
1912545,0
1912593,0
1912677,0
1912683,0
1912750,0
1912767,0
1912771,0
1912816,0
1912886,0
1912901,0
1912922,0
1912968,0
1912986,0
1912995,0
1913022,0
1913050,0
1913051,0
1913063,0
1913141,0
1913149,0
1913159,0
1913188,0
1913262,0
1913346,0
1913350,2
1913360,0
1913374,0
1913402,0
1913405,0
1913411,0
1913412,0
1913430,0
1913467,0
1913533,0
1913609,0
1913615,2
1913641,0
1913674,0
1913717,0
1913763,0
1913765,0
1913774,0
1913816,0
1913850,0
1913868,0
1913883,0
1913895,0
1913917,0
1913921,0
1914029,0
1914035,0
1914068,0
1914147,0
1914151,0
1914172,0
1914226,0
1914252,0
1914293,0
1914443,0
1914457,0
1914552,0
1914582,0
1914635,0
1914695,0
1914748,0
1914887,0
1914909,0
1914953,0
1914966,1
1914984,0
1915191,0
1915251,0
1915304,0
1915363,0
1915440,0
1915441,0
1915458,0
1915475,0
1915478,0
1915479,0
1915482,0
1915487,0
1915492,0
1915493,0
1915495,0
1915496,0
1915503,0
1915505,0
1915507,0
1915513,0
1915514,0
1915515,0
1915517,0
1915519,0
1915520,0
1915528,1
1915533,0
1915553,0
1915610,0
1915623,0
1915690,0
1915703,0
1915708,0
1915714,0
1915749,0
1915778,0
1915796,0
1915910,0
1915916,0
1916035,0
1916057,0
1916068,0
1916091,0
1916101,0
1916124,0
1916181,1
1916199,0
1916243,0
1916268,0
1916283,0
1916285,0
1916310,0
1916350,0
1916461,0
1916566,0
1916595,0
1916700,0
1916866,1
1916872,0
1916900,0
1916920,0
1916927,0
1916929,0
1916930,0
1916931,0
1916932,0
1916933,0
1916934,0
1916935,0
1916936,0
1916937,0
1916938,0
1917124,0
1917183,0
1917267,0
1917313,0
1917358,0
1917379,0
1917436,0
1917457,0
1917461,0
1917467,0
1917474,0
1917479,0
1917482,0
1917500,0
1917539,0
1917542,0
1917550,0
1917560,0
1917568,0
1917596,0
1917607,0
1917617,0
1917621,0
1917627,0
1917634,0
1917639,0
1917775,0
1917935,0
1917941,0
1918066,0
1918107,0
1918188,0
1918318,0
1918349,0
1918413,0
1918437,0
1918439,0
1918464,0
1918489,0
1918542,0
1918649,0
1918668,0
1918670,0
1918748,0
1918870,0
1918914,0
1918928,0
1918932,0
1918934,0
1918938,0
1918953,0
1919064,0
1919081,0
1919092,0
1919102,0
1919184,0
1919188,0
1919196,0
1919210,0
1919245,0
1919347,0
1919477,0
1919593,0
1919602,0
1919622,0
1919638,0
1919683,0
1919720,0
1919741,0
1919790,0
1919829,0
1919873,0
1919905,0
1920030,0
1920036,0
1920055,0
1920084,0
1920112,0
1920200,0
1920224,0
1920239,0
1920365,0
1920392,0
1920450,0
1920465,0
1920666,0
1920672,0
1920762,0
1920766,0
1920768,0
1920813,0
1920847,0
1920901,4
1920902,0
1920983,0
1921017,0
1921141,0
1921217,0
1921237,0
1921345,0
1921428,0
1921454,0
1921484,0
1921598,0
1921603,0
1921640,0
1921654,0
1921720,0
1921765,0
1921769,0
1921772,0
1921807,0
1921818,0
1921847,0
1921855,0
1921857,0
1921893,0
1921944,0
1921963,0
1921970,0
1921976,0
1922046,0
1922135,0
1922196,0
1922269,0
1922326,0
1922342,0
1922361,1
1922433,0
1922486,0
1922551,0
1922585,0
1922592,0
1922754,0
1922870,2
1923138,0
1923157,0
1923188,0
1923222,0
1923258,0
1923414,0
1923433,0
1923449,0
1923502,0
1923544,0
1923642,0
1923682,0
1923695,0
1923706,0
1923717,0
1923724,0
1923769,1
1923836,0
1923904,0
1923926,0
1924019,0
1924141,0
1924148,0
1924152,0
1924304,0
1924331,0
1924351,0
1924369,0
1924374,1
1924380,0
1924489,0
1924541,0
1924630,0
1924709,0
1924818,0
1924993,0
1924996,0
1925071,0
1925075,0
1925080,0
1925114,0
1925228,0
1925271,0
1925276,0
1925297,0
1925333,0
1925378,0
1925413,0
1925429,0
1925446,0
1925473,0
1925521,0
1925529,0
1925535,0
1925553,0
1925558,0
1925661,0
1925669,0
1925706,0
1925720,0
1925749,0
1925826,0
1925830,0
1925853,0
1925942,0
1925945,0
1925992,0
1926061,1
1926169,0
1926174,0
1926263,0
1926321,0
1926566,0
1926583,0
1926676,0
1926724,0
1926876,0
1926897,0
1927216,0
1927248,0
1927270,2
1927339,0
1927508,0
1927574,0
1927590,0
1927648,0
1927681,0
1927733,0
1927744,0
1927759,0
1927788,0
1927797,0
1927807,0
1927913,0
1927935,0
1927988,0
1928053,0
1928101,0
1928105,6
1928110,0
1928174,0
1928214,0
1928258,0
1928261,0
1928359,0
1928382,0
1928411,0
1928452,0
1928509,0
1928557,0
1928650,0
1928871,0
1928958,0
1928982,0
1929010,0
1929105,0
1929194,0
1929328,0
1929595,1
1929640,0
1929658,0
1929664,0
1929748,0
1929749,0
1929805,0
1929918,0
1929957,0
1929982,0
1929986,0
1930027,0
1930044,0
1930090,0
1930124,0
1930236,0
1930289,0
1930309,0
1930339,0
1930703,0
1930783,0
1930813,0
1930884,0
1930975,0
1931012,0
1931072,0
1931141,0
1931189,1
1931265,0
1931333,0
1931400,0
1931463,0
1931483,0
1931630,0
1931641,0
1931682,0
1931693,0
1931847,0
1931865,1
1931882,0
1931885,0
1931892,0
1931999,0
1932023,0
1932026,0
1932044,0
1932100,0
1932173,0
1932262,0
1932276,0
1932282,0
1932296,0
1932328,0
1932349,0
1932362,0
1932370,0
1932380,0
1932423,0
1932545,0
1932563,0
1932688,0
1932694,0
1932724,0
1932790,0
1932825,0
1932916,0
1933068,0
1933161,0
1933210,0
1933231,0
1933241,0
1933242,0
1933249,1
1933300,0
1933334,0
1933444,0
1933449,0
1933467,0
1933490,0
1933624,0
1933685,0
1933741,0
1933830,0
1933923,0
1933964,0
1933972,0
1934105,0
1934106,0
1934140,0
1934170,0
1934304,0
1934417,0
1934608,0
1934841,0
1934946,0
1934984,0
1934988,0
1934990,0
1935000,0
1935049,0
1935108,0
1935209,0
1935260,0
1935296,0
1935331,0
1935363,0
1935420,0
1935574,0
1935606,0
1935650,0
1935657,0
1935722,0
1935774,0
1935822,0
1935846,0
1935892,0
1935909,0
1936039,0
1936102,0
1936152,0
1936277,0
1936312,0
1936356,0
1936379,0
1936383,0
1936488,0
1936639,0
1936678,0
1936713,0
1936732,0
1936795,0
1936852,0
1936897,0
1936927,0
1936938,0
1936959,0
1937006,0
1937060,0
1937101,0
1937119,0
1937121,0
1937190,0
1937210,0
1937211,0
1937398,0
1937481,0
1937497,0
1937507,0
1937515,0
1937542,0
1937609,0
1937627,0
1937651,0
1937675,0
1937708,0
1937760,0
1937797,0
1937815,0
1937824,0
1937830,0
1937836,0
1937848,0
1937853,0
1937854,0
1937871,0
1937905,0
1937938,0
1937994,0
1938008,0
1938036,0
1938086,0
1938185,0
1938207,0
1938296,0
1938374,0
1938592,0
1938628,0
1938633,0
1938643,0
1938646,0
1938756,0
1938826,0
1938918,0
1938921,0
1938927,0
1939019,0
1939040,0
1939089,0
1939166,0
1939179,0
1939221,0
1939253,0
1939353,0
1939366,0
1939389,0
1939414,0
1939479,0
1939617,0
1939789,0
1939866,0
1939969,0
1940135,0
1940146,0
1940285,0
1940287,0
1940533,0
1940548,0
1940581,0
1940638,0
1940653,0
1940695,0
1940800,0
1940851,0
1940870,0
1940873,0
1941000,0
1941071,0
1941101,0
1941105,0
1941136,0
1941146,0
1941150,0
1941158,0
1941226,0
1941278,0
1941287,0
1941295,0
1941317,0
1941324,0
1941387,0
1941470,0
1941495,0
1941509,0
1941532,0
1941539,0
1941573,0
1941595,0
1941617,0
